Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
534,-1.5709975378495968,-2.1183946929846176,2.182346387683027,1.0808027078398412,2.090249695439165,0.3751791547538841,-1.8195490354312722,0.656686092539022,0.834306466994762,-0.3230121684390689,-0.05608722907275911,0.8257890820656485,0.3130257764259032,-0.7752248712767513,0.7418163503227128,-1.6659997090714151,1.302884384479828,-1.7032645065522654,-0.5679713729773953,0.5293128663744482,0.3289374043767173,0.929599172901267,0.2754009515829996,-0.6988670288157128,-0.16125439934323726,0.7599472356267409,-0.11111732102704025,-0.14442811394757846,1.4723137688508248,1
492,-1.0556115011263458,0.3438400227337388,1.6539528405647517,0.0506127592361883,0.959186382636055,-0.8051493867910616,0.7830488128776811,-0.10982487227620376,-0.11606477114271897,-0.4947883215327199,-0.23592064354203524,-0.18466406633806953,-1.1906114215834056,0.13246536824432675,-0.3445667006739149,-0.5563379994954797,-0.08972531171151794,-0.7436561950518129,-1.0290983981099642,-0.09920464387304388,0.027663529507610814,0.2068903561535886,-0.25858185611275675,0.2873825639292889,0.27686305099623887,-0.34463122971005367,-0.14231697647463298,-0.16632749153016754,1.0,1
26,1.012471984241018,0.3118458545858677,0.21225995694668864,0.3947103293714486,0.18239151722015098,-0.028812657707290447,-0.018633453765624614,0.09382665915025581,-0.2341921733601378,-0.16306746570762096,1.0889120678782305,0.7486686015926726,0.3058260767390315,-0.05505785510941347,0.7727097663219047,0.4062904653615081,-0.16101783889884508,-0.17211860382166894,0.0022848079354389206,-0.065046921064736,-0.2102137138683943,-0.5974908955612004,0.10926368542178627,-0.5041155622759191,-0.08245219126867961,0.11779717426390128,0.02963045095519233,0.04928186194182929,2.4173198209388773,1
176,0.12555897091784485,-0.6562598821551877,0.9349239085638678,0.6792545332881766,0.86230445598308,0.1436372381441115,-0.7573017871314615,0.3199918314739206,0.15013998389499766,-0.22096913901137677,1.0550249835616015,1.0120266618563771,0.4284759840808928,-0.37816850106499333,0.6538501977973685,-0.35605612263223163,0.42552230644360456,-0.7615655169831431,-0.30561173683039977,0.16137688765596392,-0.009261580367106892,-0.026077707963447327,0.1669369463995612,-0.5126153140839576,0.038078534213065535,0.3714325691692181,-0.04760752200243036,-0.047329456437992745,2.292529434293167,1
505,-0.4063574244025885,0.390208706698636,1.3987999472131105,0.3039190458109071,0.6503186279375119,-0.9407403178793653,0.6917054496101472,-0.16941004648628522,-0.10474518397587379,-0.5058504450764975,-0.3760057064001513,-0.2538262636238364,-1.0537247698158925,0.0685448551605842,0.04303954393670745,-0.3802310882590444,-0.018196921545148462,-0.6700673711016942,-0.9567985408950129,-0.10766065877340311,-0.017954202595280938,0.018332674097602142,-0.16592027265407094,0.37529770287968844,0.3505405432715409,-0.3229928344557912,-0.08481360901939806,-0.0883604242808846,1.069220109077295,1
571,1.0482488061581268,0.34292733618307897,0.36845250538094154,0.5964496243741312,-0.26841820877519096,-1.013252857452255,0.10649284060653252,-0.1857669071344223,0.015084779682709517,-0.2706598607883894,0.027602081769791953,0.3549785277352392,0.3544798022906773,-0.30188464234724666,0.9579508683102911,0.43662885791489353,-0.04579507950114331,-0.3282259935766035,-0.1931051070703295,-0.06841311798845277,-0.2793541583544866,-0.7767110830172295,0.10043036316886089,0.3025378095784079,0.18223915356410048,0.10459313721208716,-0.04476562069602724,0.001965986155574362,1.2697262016478241,1
533,-1.6528043521127396,0.08930038657571354,1.2456969381150091,-0.5678232572788185,0.925466581734693,-0.3562638313290285,0.33363478203364744,0.10917530082543031,0.0059397994594498245,-0.1202099822139108,0.8985844068347554,0.9495026574639502,0.2274664682415001,-0.127231725593649,-0.6359026631309035,-0.12638302605364787,-0.4188285143579167,-0.5632859666111646,-0.2521894868732423,-0.009858747082738931,-0.15352094756592957,-0.1419325617205525,-0.26146525519230707,-0.17155671707927694,-0.2581880431815908,0.1668550672167243,-0.3196570250888576,-0.3562794500009655,1.0,1
523,0.18313246276791917,0.84251694056545,-0.2700439120309057,1.6861563484201851,-0.40727650464329057,-1.175562896753711,-0.6978819309779123,0.27190366694861434,-0.8237186428795265,-1.0343995920115832,0.9288130212128598,-0.664567066260608,0.06458247934676808,-1.5093360084553855,0.872847695710369,-0.011840395617920718,-0.8618008592123636,-0.2235019471833991,-0.012229835209045858,-0.013369528741981052,-0.04481810527432073,-0.5841824041685717,-0.05079748530058292,0.3362256714793511,0.16796160516486264,0.1195099470733243,0.06309717660608771,-0.021497763839011336,0.9016980520710681,1
212,0.21366467511750953,0.5289826868320155,0.43473161906257407,0.18310231692979695,0.6831909359271922,0.09536423536438754,0.2724037002327828,0.09809389100665813,-0.10677468218715694,-0.15958959668712044,-1.4632320563123695,-0.7655762069325824,-0.5348559448011024,0.3239088972621815,1.4421221284578927,0.14840289730970668,-0.3569073144697517,-0.1368519425980852,0.6620016876974237,-0.047453943288457826,-0.14747119290185556,-0.43386116584569856,0.1482479942880749,-1.1619106376234616,-1.198491362159188,0.07765867468236703,0.20169270039951426,0.20658991856039624,1.0255088601688949,1
498,-2.558067880380082,-2.8492484192422243,1.7301998115235244,1.7540092335079411,1.8728484893795696,-0.29256840573896536,-0.808197470264727,0.3307141265723891,0.3014646009140346,-0.6012175297230478,-0.2481322195868406,0.1527403956468577,0.5047916081531498,-1.2980131103052044,1.3907241703757203,-0.5703496896914125,1.0201207733842668,0.031109460295600355,-0.13913631442462454,1.4127728091828538,0.5503350689580649,0.789195590346286,0.874128898514164,-0.5560031271603554,0.047472660772466146,0.32307823865957075,-0.19312262330800684,-0.06050633726389672,283.4645703738337,1
514,-2.038255901571289,-1.9576575211251035,1.9741233526894297,1.4856490730724832,2.101135461781686,0.3498888184297473,-2.16184376944301,0.8613043818491225,0.5078791990948259,-0.624136880146339,0.3371149369403046,0.44569766356191165,0.1984281260298123,-1.2619820550753178,0.6539723898483972,-1.8882040702967324,0.9789201069533737,-1.684986505866564,-0.4983819174938747,0.5611613495052217,0.43391367985688883,1.04659812715128,0.2055622553513059,-0.7147351995845146,-0.18741601316851816,0.7784029868559184,-0.0779717761410949,-0.1677002739141747,1.3186072203421975,1
117,1.254589071075403,0.34985444964619794,0.30178800230360875,0.691854091037341,-0.3692498039796199,-1.0651729762491415,0.08592905108691268,-0.20135406490849453,0.03365897946511881,-0.282022326455752,-0.06491549808253597,0.22914465232149853,0.21260289554266998,-0.2837451013818428,1.093821572894545,0.4808659897581944,-0.006845889076193678,-0.29473673554488283,-0.19630729465279723,-0.07970145637312946,-0.28727414620069813,-0.8316834817493318,0.1279452506608362,0.33593184489267175,0.2156928227036478,0.09486404884607451,-0.02328034776835638,0.030808689391917974,2.69,1
538,-1.7388757615371697,0.04988522231477646,1.188490836621584,-0.6546399713212921,0.9223497541350978,-0.29079555811439817,0.26641803328272995,0.1413569635808362,0.024511650161851726,-0.0667010407196011,1.0602864644486094,1.112177724978265,0.43101408388155626,-0.16529618985230518,-0.6762163896220412,-0.066784110700657,-0.4638938457518285,-0.5389209312400777,-0.14113976447428336,0.0036666188961681063,-0.1788711247306969,-0.19048176013911247,-0.26125246881945263,-0.23817063756052964,-0.3349106345745883,0.24101778902216858,-0.3448823182407019,-0.3833252238818155,1.0005600557400547,1
143,0.5978310608147007,0.46193839033995965,0.3855828039785385,0.3715576446159062,0.29284269470066915,-0.3351303436989612,0.2033219476486191,-0.01243649054913526,-0.052836252474754805,-0.20475164582392447,-0.9520010299665151,-0.4054400520637276,-0.2697304919861741,0.1013981423359741,1.3155642748342269,0.271660069191624,-0.22688535149381164,-0.19406382904887348,0.34509747140366387,-0.05982468238116923,-0.19925166922378107,-0.5819831489040468,0.14083551000168007,-0.6079698701124845,-0.6767406724354483,0.0839741078622805,0.11852983304322784,0.141727279494069,1.7444910504324131,1
536,-1.802340106419015,-0.5674069096418033,1.4985855248912738,-0.21939864397120212,1.2957416071341907,-0.07615516333731431,-0.3099449852996121,0.2982622149539095,0.25109354945893403,-0.13022316856746644,0.7893282675802532,1.0621599442079472,0.40108561765500095,-0.330265694965971,-0.34480899143945964,-0.5334433199880835,0.013084052887745168,-0.8725121722009932,-0.25831356376863884,0.1533550808122448,-0.033040800293496486,0.14561486168337212,-0.12566460824172043,-0.3882718821857743,-0.3068785546056571,0.39137778981569593,-0.2914657289325815,-0.331847614366494,1.1216820981075326,1
449,-1.3887232388720454,1.5413882099730931,-1.1140038332448863,3.142354120385001,-0.4796605089548054,-1.3336596478285847,-1.8566077922271829,0.9772494899121066,-2.0497601755412367,-2.1291057548999586,2.3607408934289458,-2.0726339709096893,-0.35103597226534144,-3.2604385929281063,0.5685225282190249,-0.7229519279707755,-2.101627492800846,-0.0933121359595753,0.25811913548014753,0.07499453243016882,0.30922403617835376,-0.23827710932348922,-0.3118414329383108,0.32612977988563285,0.09020377557680134,0.15625259956529775,0.18784980920118222,-0.0982072144621886,0.3337079466003013,1
541,0.5682453475851278,0.6712898168564253,-0.0632693082363478,1.3293802625233297,-0.3895420442307064,-1.1368283641734305,-0.413988022222525,0.09909024368601413,-0.5233320418343796,-0.7661908448745101,0.5779831879502038,-0.3195832951044618,0.16641117820036222,-1.0803066979318012,0.9474089566790406,0.16238565666249466,-0.5580368361940249,-0.2553991332431018,-0.0784667498958407,-0.03501918683506574,-0.13156028542447545,-0.6689310142555868,0.013159649972044413,0.33869921783122175,0.18701268093380258,0.11050780464876403,0.03253212780605307,-0.0027035464109018935,1.040858604682392,1
527,-1.786824770471599,0.21246327956179167,0.9518420174949062,-0.2652124126298706,0.7992853777518896,-0.38721910595470904,0.03306389985181338,0.24584049837544364,-0.21146890810439287,-0.2939657483487758,1.2415510801106229,0.7749803175972061,0.34483620944141996,-0.5114150495622861,-0.5879762071900148,-0.15512618005027312,-0.6649038723251479,-0.4936006070185941,-0.09370869130739135,0.013397279611915,-0.1209476531712915,-0.17883355285979813,-0.2789792448364226,-0.19057712583503314,-0.30311997878200014,0.23506785233790883,-0.2941427176520546,-0.363355509316329,0.9159017755320153,1
501,-1.1926603896515284,0.28542610474486363,1.5602628079862182,-0.09131119137261468,0.9514480762795923,-0.7021353162952939,0.6799134633619177,-0.059566852172936696,-0.08806612586690611,-0.4088269022282863,0.02443521290120937,0.07561414804875344,-0.865178861026736,0.07286787305507922,-0.41142495220220443,-0.4576682797747056,-0.16525071034659722,-0.7022633028060427,-0.8508067414124053,-0.07870078849504983,-0.013916223431378882,0.1268395097514583,-0.25924356302765733,0.18206127908992398,0.15407498071017134,-0.22725100927725153,-0.1830144773128255,-0.2099192805788908,1.0,1
348,-0.5676489771698916,-1.2429016906718657,1.5143609876717972,0.9433305778560497,1.2148377732030018,-0.13838496971327796,-1.1431765315393387,0.3520723413630224,0.5522572459531452,-0.30837780420247035,-0.06429991205726864,0.6061370515816504,0.265160290240949,-0.5985806769175578,0.8689686116018878,-0.9029707545339835,0.8386212569849387,-1.2017863131360296,-0.43603122538631145,0.3125013239265033,0.1099220236918011,0.3027248346889755,0.22311856293302573,-0.33044454285054986,-0.027737254248744014,0.5237207990283301,-0.0800484470624831,-0.08216983994927304,2.023785268352493,1
489,-1.0523279346387495,0.06297921417237806,1.8252359324655059,0.2935793902825835,1.1396456276434725,-0.7277864327499073,0.5327357783780093,-0.04712474385155775,-0.014581847852152774,-0.5462609649635232,-0.42938939752334054,-0.27245756444181285,-1.2847873990531342,0.06820080719299956,-0.16967637162968735,-0.8037140697866455,0.1569054641750537,-0.913341452193715,-1.1288864819939448,-0.032653747087076745,0.10760525330323968,0.38726069699254917,-0.19357982174412974,0.24144916979541098,0.32040151807612877,-0.30153345817208377,-0.10678505634487093,-0.13101253112305714,1.0579219283901289,1
469,-0.9674445407042511,1.3540812082834668,-0.8878111003217104,2.7520733197948877,-0.4602606117042424,-1.291287569139751,-1.546053507981402,0.7882072198448677,-1.7211643761682491,-1.8357096201932444,1.9769647559323593,-1.6952528971222998,-0.23964457670213168,-2.7911192932142326,0.6500858105525678,-0.5323643693996171,-1.7693370989644586,-0.12820477536016447,0.18566193581218862,0.0513117626844576,0.21433592889719072,-0.3309844310895054,-0.24187810595437292,0.32883561609121287,0.11104393106119761,0.14640506916355628,0.15441440759413033,-0.07764803879359351,0.4859370169629704,1
537,-1.7437866416084782,0.06997030416326509,1.1616823123606124,-0.6144244477093536,0.9075334629177912,-0.30208301028122,0.24362164104860837,0.15198126227045416,-0.0018802863759212751,-0.09095602161890243,1.0809587734545933,1.0760076441151594,0.42184078656255003,-0.20195452049371515,-0.668064236868165,-0.07438933083365155,-0.48754611043434787,-0.5326557455776234,-0.13553961249014812,0.004098873305122112,-0.17322397884536453,-0.19061159124637433,-0.2637241201254475,-0.232417133694931,-0.3315967353610788,0.2397556712807642,-0.33962894509283875,-0.3813832666919865,0.990927595347275,1
332,-1.6768640634210086,1.6463142897200205,-1.2877653938005942,3.3542625871252385,-0.41662202381333246,-1.1828170046916637,-2.0915953718036358,1.1547518307280673,-2.3141289162550476,-2.2998780506446326,2.9138592230758853,-2.1809454160164985,-0.3986129128741465,-3.537592676651303,0.4342988784451862,-0.8497885335451101,-2.337724788015769,-0.0470193800879021,0.3149195894680876,0.09137286882554331,0.38250979894988724,-0.14449856573026293,-0.36249313144564366,0.20051851603300636,0.06675836036925124,0.16842105226659013,0.21216521900608215,-0.1146272154608695,0.4877523588554258,1
521,1.1056073334792704,0.3886683240651068,0.32554354858858503,0.6166936078955867,-0.20612743699855576,-0.898062373210676,0.12022448539874166,-0.16536941221304052,-0.0032073962487119932,-0.267593407927437,-0.2559952630011312,0.14308389535076876,0.21998603327902996,-0.2195304417600162,1.1335252838834629,0.42682354104038944,-0.06413291056838952,-0.28691366385919015,-0.07189334704603506,-0.06994354529360922,-0.2665487387324411,-0.7643041025543594,0.13066222354523221,0.12385349167897272,0.014292095168894653,0.09195331558800164,0.010429109176264294,0.056534491694872735,1.2514653845720427,1
232,-0.6024811528340592,0.9479848279096913,-0.13228939370152837,1.2151680056884593,0.44181216392420614,-0.2239764161194388,-0.506592040389567,0.494287709720176,-0.8730700462181851,-0.8877111678903792,-0.2773234608159518,-1.472659011767822,-0.63697201821494,-0.9219949934380371,1.1786873669314792,-0.24822497528658188,-1.0906293005116448,-0.08594218664799182,0.675222360983731,0.004483832754920716,0.054278625639541056,-0.2836455120601909,-0.023590762705773177,-0.8867708742629381,-0.9828791891324711,0.10443439851693118,0.24007857871816082,0.12435745496701842,0.7094904812170741,1
482,-0.9535942732983489,0.4268270214327694,1.6793802965388696,0.2529787817700415,0.9389558265915974,-0.9106883283526708,0.8160595524354922,-0.12805920855381248,-0.19054498647721058,-0.6152701243406118,-0.4103633490397023,-0.47242524419508136,-1.4768739930187114,0.1054166193140925,-0.26997032702642404,-0.6572274413027068,-0.07124213014813803,-0.7680685582549122,-1.1652938308626324,-0.11376507885799063,0.07466208656772141,0.27554650115930485,-0.2617851904089556,0.3841826104708756,0.38473012316731375,-0.44221265394791154,-0.09771097852579046,-0.12608808694242313,0.9815722812617825,1
301,-1.2810196551338895,1.3464403725944498,-0.7186821185471054,2.3195398047644815,0.05923406780059748,-0.7012342040003509,-1.3125440767200176,0.8504224806470445,-1.6259310253120367,-1.6356278992374211,1.1035122339645804,-2.039084271198338,-0.6204028402799391,-2.258342937245839,0.8655752840829032,-0.6024360080480261,-1.780947153968128,-0.058510973399524886,0.5727253043718837,0.053070743995741076,0.23800887167589663,-0.18498634581330087,-0.19885451125375248,-0.4077668117378356,-0.5751405011074004,0.13356644948871949,0.2484391100999621,0.018143091102041986,0.4279183760535872,1
